manufacturer_id,manufacturer_name
820,Lifeline Remedies India Pvt Ltd
821,Mmatrics Pharmaceuticals
822,Edinburgh Pharmaceuticals
823,Atlantis Formulations Pvt Ltd
824,Vanguard Therapeutics Pvt Ltd
825,Cenofi Healthcare Pvt Ltd
826,Atos Lifesciences Pvt Ltd
827,Vasu Organics Pvt Ltd
828,Medilance Healthcare
829,Davaindia Generic Pharmacy
830,Kaizen Research Labs India Pvt Ltd
831,Panzer Pharmaceuticals Pvt Ltd
832,Prorient Pharmaceuticals Pvt Ltd
833,Varenyam Healthcare Pvt Ltd
834,Pacific Drugs & Chemicals
835,Welkind Pharma
836,Shatayushi Healthcare Pvt Ltd
837,Dhanvantari Medicine & Equipments Pvt Ltd
838,Amplec Healthcare Pvt. Ltd.
839,Active Healthcare
840,Adventure Life Sciences Pvt Ltd
841,Alpha Drugs & Pharmaceuticals
842,Healthy Life Medicare
843,Dynamic Laboratories Pvt Ltd
844,Sterkem Pharma Pvt Ltd
845,Leo Pharmaceuticals
846,VIVO Life Science
847,Vintas Pharmaceuticals Pvt. Ltd.
848,Lxir Medilabs Pvt Ltd
849,Smilax Pharmaceuticals
850,Alicia Healthcare
851,Radix Pharmaceuticals
852,Gopal Lifesciences
853,Sunberry Lifesciences Private Limited
854,Arlak Biotech Pvt Ltd
855,Daylon Healthcare
856,Puneet Laboratories Pvt Ltd
857,Anhox Healthcare Pvt Ltd
858,HBC Dermiza Healthcare Pvt Ltd
859,Fidalgo Laboratories Pvt Ltd
860,Rivan Pharma
861,ADZO Lifesciences Pvt Ltd
862,SBS Life Sciences Pvt Ltd
863,Suraksha Pharma Pvt Ltd
864,BDR Pharmaceuticals Internationals Pvt
865,Shreeyam Healthcare
866,Abiz Pharma
867,Radicool Pharmaceutical Pvt Ltd
868,Chemonix India Ltd
869,AXA Parenterals Ltd
870,Lamiaceae Healthcare
871,Biocore Pharmaceuticals
872,Medicraft Group
873,Clyde Pharmaceuticals Pvt Ltd
874,Unicon Life Sciences
875,Shrinivas Gujarat Laboratories Pvt Ltd
876,Lia Life Sciences Pvt Ltd
877,Hi-Cure Biotech
878,Nexus Biotech
879,Atral Cyrus Lifesciences
880,Medons India
881,Zyphar's Pharmaceuticals Pvt Ltd
882,Narankaa Pharma
883,Strillion Healthcare
884,Vanprom Lifesciences Pvt Ltd
885,Saan Labs
886,Serene Medicos
887,Bioshine Healthcare Pvt Ltd
888,Assure Pharma
889,Endolabs Ltd
890,Aeon Remedies
891,Alcolabs
892,Klokter Life Sciences
893,Raphael Pharmaceuticals Pvt Ltd
894,Excella Life Sciences Pvt Ltd
895,Nimbles Biotech Pvt Ltd
896,Maximon Pharma Pvt Ltd
897,Asteroid Pharma
898,Stallion Laboratories Pvt Ltd
899,Wintech Pharmaceuticals
900,Eutheon Life Sciences Pvt Ltd
901,Biosys Medisciences
902,Genesis Biotech Inc
903,Stellar Bio-Labs
904,Acumen Pharmaceuticals Pvt Ltd
905,Krishna Life Sciences
906,Penlon India Pharmaceuticals
907,Mcronus Lifescience Pvt Ltd
908,Ifimed Pharmaceuticals Pvt Ltd
909,Pharmatec India Pvt Ltd
910,Saturn Formulations Pvt Ltd
911,Aptus Pharma Pvt Ltd
912,Rowan Bioceuticals Pvt Ltd
913,Axis Life Science Pvt Ltd
914,Surge Pharmaceuticals Pvt Ltd
915,Mandevis Pharma
916,Santo Formulations
917,Raymedica Pharmaceuticals
918,Hebert Biotech
919,Biosync Pharmaceuticals Pvt. Ltd.
920,Viribus Healthcare
921,Kaps3 Life Sciences
922,Ritz Pharma
923,Indizen Pharmaceutical
924,Sarthak Biotech Pvt Ltd
925,Biovzn Pharmaceuticals
926,Ridhima Biocare
927,Adinex Healthcare
928,Medico Lab
929,Anvik Biotech
930,Bioethics Lifesciences Pvt Ltd
931,Aice Healthcare
932,Symbiosis Pharmaceuticals Pvt Ltd
933,Safe Pharmaceuticals
934,Globela Pharma Pvt Ltd
935,Ultra Drugs Pvt Ltd
936,Entrust Healthcare Pvt Ltd
937,Crinova Healthcare
938,Adept Biocare
939,Kar Pharmaceuticals
940,Phoenix Biotech
941,Theo Pharma Pvt Ltd
942,Encyclo Healthcare
943,Thrift Pharmaceuticals
944,Will Impex
945,HAB Pharma
946,Dr Alson Laboratories Pvt Ltd
947,Mecartus Health Care Pvt Ltd
948,Varn pharmaceuticals
949,Sara Remedies
950,Aequitas Healthcare Pvt Ltd
951,Rianel Pharmaceuticals
952,Pharmatech India
953,Yami Pharma
954,CNX Healthcare Pvt Ltd
955,Pax Healthcare
956,Rouzel Pharma
957,Doctris Lifesciences
958,Baltic Pharmaceuticals
959,Eden Healthcare Pvt Ltd
960,Bioceutics Inc
961,Aethicz Biolife
962,Icarus Healthcare Pvt Ltd
963,Endocard India Pvt Ltd
964,True Care Biomedix
965,Ivy Healthcare
966,Genova Lifesciences
967,Bombay Tablet Mfg Co Pvt Ltd
968,LifeCare Formulation Pvt Ltd
969,Alicon Pharmaceutical Pvt Ltd
970,Novazen Pharmaceuticals
971,Aingo Pharma Pvt Ltd
972,Meri-Odin Life sciences
973,Medpurple Lifesciences Pvt Ltd
974,Idol Biotech
975,Parker Robinson Pvt Ltd
976,Aztec Lifescience Pvt Ltd
977,ABL Lifecare Pvt Ltd
978,Biotech Ltd
979,Acichem Laboratories
980,Synetic Healthcare
981,I.I.F.A Health Care
982,Vance Health Pharmaceuticals Ltd
983,Befam Pharmaceuticals Pvt Ltd
984,Capri Pharmaceuticals
985,Akiez Healthcare
986,Monokem Labs
987,Nettle Pharmaceuticals
988,Naatson Healthcare Pvt Ltd
989,Xeno Pharmaceuticals Pvt Ltd
990,Accord Pharmaceuticals
991,Oxirich Healthcare Pvt Ltd
992,Lifepure Labs Pvt Ltd
993,Merganzer Pharma Private Limited
994,Patson Laboratories Pvt Ltd
995,Kyna Pharmaceuticals
996,Ronyd Healthcare Pvt Ltd
997,Alexa Medicare Pvt Ltd
998,Syntho Pharmaceuticals Pvt Ltd
999,Shree KrishnaKeshav Laboratories Ltd
1000,Arika Healthcare
1001,Solace Biotech Ltd
1002,Altak Pharmaceuticals Pvt Ltd
1003,Axico Healthcare
1004,Aryan Pharmaceuticals
1005,Reliance Lifecare Pvt Ltd
1006,Medisoft Pharma
1007,Elcliff Formulations Pvt Ltd
1008,Logos Pharma
1009,Eltis Organics
1010,Austin Health Care
1011,Avilius Neutracare
1012,Axyzen Life Sciences
1013,Zumentes Healthcare
1014,Techyon Biotech Pvt Ltd
1015,SAG Health Science Pvt Ltd
1016,Sandika Pharmaceuticals Pvt Ltd
1017,Medlife Genetics
1018,Capital Pharma
1019,Elkos Healthcare Pvt Ltd
1020,Axenic Healthcare
1021,Treatwell Pharma
1022,Medrexcare Pharma Pvt Ltd
1023,Adelmo Healthcare
1024,Nephurocare Pharma Pvt Ltd
1025,Arbit Pharmaceutical
1026,Abigail Care Pharmaceutical
1027,Allen Dale Biosciences
1028,Midas Biotek Pvt Ltd
1029,The Pharmed Research Lab Pvt Ltd
1030,Oldmed Healthcare Pvt Ltd
1031,Tunic Healthcare
1032,Healers Lab
1033,Omni Lifesciences Pvt Ltd
1034,Accosts Remedies Pvt Ltd
1035,Ellanjey Lifesciences
1036,Makmaul Labocare
1037,H & Care Incorp
1038,Apex Diagnostic And Imaging Pvt Ltd
1039,Apical Biologicals
1040,Maverick Pharma Pvt Ltd
1041,Maksun Biotech Pvt Ltd
1042,Nostrum Pharmaceuticals
1043,Precept Pharma Ltd
1044,Premedium Pharmaceuticals Pvt Ltd
1045,Medrix Pharma Pvt Ltd
1046,Biocell Pharmaceuticals Pvt Ltd
1047,Meditek India
1048,Pykon Healthcare
1049,Shankus Acme Pharma Pvt Ltd
1050,Ernst Pharmacia
1051,Geneka Biotek
1052,Sulzderma Pharmaceuticals Pvt Ltd
1053,Roucher Biosciences Pvt Ltd
1054,Akrovis Pharmaceuticals
1055,Akcent Healthcare
1056,Hinglaj Laboratories
1057,Brostin Seizz Biocare
1058,Voizmed Pharma Pvt Ltd
1059,Kontest Chemicals Ltd
1060,Tesla Labs Pvt Ltd
1061,Glanz Health Care Pvt Ltd
1062,Medios Laboratories Pvt Ltd
1063,Abettor Life Sciences Pvt Ltd
1064,Shrrishti Health Care Products Pvt Ltd
1065,Allpa India Medicines Pvt Ltd
1066,Remeris Pharma Pvt. Ltd.
1067,Valens Biotech
1068,Kolaz Biotech Pvt Ltd
1069,Yaher Pharma
1070,Ambic Ayurchem Ltd
1071,Eli Lilly and Company India Pvt Ltd
1072,India Remedies
1073,Apple Therapeutics Pvt Ltd
1074,H2H India Biotech Private Limited
1075,Addii Biotech Private Limited
1076,Mediquest Inc.
1077,Bogs India (P) Ltd
1078,Asvins Lifecare
1079,Anikem Laboratories
1080,Shivani Healthcare
1081,Dr. DeFelice Health Care
1082,Akpash Pharmaceuticals Pvt Ltd
1083,Mefro Pharmaceuticals Pvt Ltd
1084,Aamorb Pharmaceuticals Pvt Ltd
1085,Walberg Pharmaceuticals
1086,Saaol Pharma Pvt Ltd
1087,Remember India Medicos
1088,Elite Pharma Pvt Ltd
1089,Biochemix Health Care Pvt. Ltd.
1090,TTK Healthcare Ltd
1091,Max India Ltd
1092,Astranova Biotech
1093,Alice Healthcare Pvt Ltd
1094,S.P Pharmaceuticals
1095,Calyx Medicare
1096,MHS Pharmaceuticals Pvt Ltd
1097,Raddison Health Care Pvt Ltd
1098,Amazone Pharmaceuticals Pvt Ltd
1099,Medcure Organics Pvt Ltd
1100,Remex Pharmaceuticals Ltd.
1101,Paradigm Healthcare
1102,Jubilant Life Sciences
1103,Macved Pharmaceuticals
1104,Cadwell Pharma Private Limited
1105,SHP Life Sciences Pvt Ltd
1106,Ryland Healthcare
1107,Ashes Life Sciences
1108,Winmark Healthcare Pvt Ltd
1109,Args India Pharma Private Limited
1110,Aconwell Pharma Pvt Ltd
1111,Farlex Pharmaceuticals Pvt Ltd
1112,Zenolia Life Science Private Limited
1113,Medishri Healthcare
1114,Abaris Healthcare
1115,Sigman Wellness
1116,Curewin Pharmaceuticals Ltd
1117,Quality Pharma Products Pvt. Ltd.
1118,Zen Pharma Pvt Ltd
1119,Adroit Lifescience Pvt Ltd
1120,Dewcare Concept Pvt.Ltd.
1121,American Biocare
1122,Delwis Healthcare Pvt Ltd
1123,Aquarius Health Care Pvt Ltd
1124,NB Healthcare
1125,Hanuchem Laboratories
1126,Signorah Healthcare
1127,Mediva Lifecare
1128,Biozen Health Products Pvt Ltd
1129,Spc Healthcare Private Limited
1130,Hiya Lifesciences Pvt Ltd
1131,Bondane Pharma
1132,Salveo Lifecare
1133,SSK Pharma
1134,Auroswift Pharma
1135,Aveon Healthcare & Pharma Pvt Ltd
1136,Raxon Lifesciences Pvt Ltd
1137,Mediwin Pharmaceuticals
1138,Ambreyo Lifesciences
1139,Fidelity Lifesciences Pvt Ltd
1140,Axis Labs Pvt Ltd
1141,Liva Healthcare Ltd
1142,Fibovil Pharmaceuticals Pvt Ltd
1143,Altius Pharmaceuticals Pvt Ltd
1144,Ochoa Laboratories Ltd
1145,East India Pharmaceutical Works Ltd
1146,Aglowmed Limited
1147,Addii Biotech Pvt Ltd
1148,Moxy Laboratories Pvt Ltd
1149,Banson Pharmaceuticals Pvt Ltd
1150,Paridhi Remedies
1151,AS Lifesciences
1152,Galaxy Biotech
1153,Anabolic Remedies Pvt Ltd
1154,Hab Pharmaceuticals and Research Ltd
1155,Ankaa Pharmaceutical
1156,Carise Pharmaceuticals Pvt Ltd
1157,Ascent Meditech Limited
1158,Sunfine Healthcare
1159,Medreich Lifecare Ltd
1160,Denchmed Pharma
1161,Tuhi Lifesciences Pvt. Ltd.
1162,Serene Lifeworld Pvt Ltd
1163,Magnachem Pharmaceuticals Pvt Ltd
1164,Asarva Lifescience Pvt Ltd
1165,Pride Healthcare
1166,Ampira Biotechnics Pvt Ltd
1167,Incite
1168,Olamic Pharma Pvt. Ltd.
1169,Paviour Pharmaceuticals Pvt Ltd
1170,Calren Care Lifesciences Pvt Ltd
1171,RKG Pharma
1172,Aarpik Pharmaceuticals Pvt Ltd
1173,Panjon Pharma Ltd
1174,Mecado Healthcare Pvt Ltd
1175,Aerozest Life Science
1176,Jarson Pharmaceuticals
1177,Standard Remedies Pvt Ltd
1178,Willow Pharmaceuticals Pvt Ltd
1179,Apco Pharma Ltd
1180,Versatil Pharmaceuticals Pvt Ltd
1181,Biodyne Remedies Pvt Ltd
1182,Gms Biomax Medicare Pvt Ltd
1183,Prector Lifesciences
1184,RSR Healthcare
1185,Lotus Life Sciences
1186,Cosmederma Remedies
1187,Godase Healthcare
1188,Deon Healthcare
1189,Indiana Opthalmics
1190,AS Pharmaceutical (India) Pvt Ltd
1191,Qcl Life Science Pvt Ltd
1192,Human Biolife India Pvt Ltd
1193,Advance Pharma
1194,Avita Laboratories Pvt Ltd
1195,Lanark Laboratories Pvt Ltd
1196,Anabiosis Medisciences Ltd
1197,Gentech Healthcare Pvt Ltd
1198,Romas Remedies
1199,Matins Pharma
1200,JMS Medicon Pvt Ltd
1201,Femgrace Formulations
1202,Nectazen Pharmaceuticals
1203,Orn Remedies Pvt Ltd
1204,Dea-della Life Sciences Pvt Ltd
1205,Iatros Pharmaceuticals Pvt Ltd
1206,Anoco Pharmaceuticals India Pvt Ltd
1207,ICI Healthcare Pvt Ltd
1208,Health Guard India Pvt Ltd
1209,Dewmedic Healthcare Pvt Ltd
1210,Colinz Laboratories Ltd
1211,Vermilion Healthcare Pvt Ltd
1212,Pharmacon Healthcare
1213,Digmedi Pvt Ltd
1214,Gates Byby Pharma
1215,BRD MediLabs
1216,Succor Health Care Pvt Ltd
1217,Zytras Life Sciences
1218,Rekin Pharma Pvt. Ltd.
1219,Paras Pharmaceuticals Ltd
1220,Beekay Pharmaceuticals
1221,Zennar Life Sciences
1222,Drug For Life India Pvt Ltd
1223,Hosta Labs
1224,Corazon Pharma Pvt Ltd
1225,Best Biotech
1226,Park Pharmaceuticals
1227,Saksham Pharmaceuticals India Ltd
1228,Evok Lifesciences Pvt Ltd
1229,Maxx Farmacia (India) Lip
1230,Anvicure Drugs
1231,Insyte Health Care
1232,Ashok Pharmaceuticals
1233,NG Life Sciences Pvt Ltd
1234,Hos & Ins
1235,Surecare Pharma Pvt Ltd
1236,Aretaeus Pharmaceuticals
1237,Salve Pharmaceuticals Pvt Ltd
1238,Akums Drugs & Pharmaceuticals Ltd
1239,Actus Health Care
1240,Cheminnova Life Sciences
1241,Grefith Life Sciences Pvt Ltd
1242,Healthwell Healthcare
1243,Stanford Biotech Pvt Ltd
1244,Jupiter Pharmaceutical Ltd
1245,Avail Healthcare
1246,Sanify Healthcare Pvt Ltd
1247,Simpson Brawn Pharmaceuticals
1248,Srigen Pharmaceuticals
1249,Calix Health Care
1250,Zen Biotech Pvt Ltd
1251,Angeas Healthcare Ltd
1252,Dial Pharmaceuticals Pvt Ltd
1253,Citrus Pharma
1254,Mac Organics
1255,Indian Drugs & Pharmaceuticals Ltd
1256,Supracyn Pharma
1257,Bhavishya Pharmaceuticals Pvt Ltd
1258,Ranmarc Labs
1259,Allentis Pharmaceuticals Pvt Ltd
1260,Hochest Biotech India
1261,Colors Life Sciences
1262,Amazeal Life Science Pvt Ltd
1263,Medicowin Remedies (P) Ltd
1264,Milstein Pharma
1265,Arkas Pharma Pvt Ltd
1266,Commonwealth Pharmaceuticals
1267,Indo Medix
1268,Esteem Pharmaceuticals
1269,Desta Lifescience
1270,Dr. Morepen Limited
1271,Spine HealthCare Pvt Ltd
1272,Uniroyal Biotech
1273,Regain Laboratories
1274,Eden Pharmaceuticals Limited
1275,Geo Pharma Pvt Ltd
1276,Hippo Labs Pvt Ltd
1277,Rekvina Laboratories Ltd
1278,Tenet Healthcare
1279,Shinto Organics (P) Limited
1280,Altena Healthcare
1281,A V Pharmaceuticals
1282,Care Benzorganics Pvt Ltd
1283,Aarav Pharmaceuticals
1284,Capricorn Biotech
1285,Novo Medi Sciences Pvt Ltd
1286,Overseas Pharma Pvt Ltd
1287,Sanador Healthcare
1288,Axter Pharmaceuticals Pvt Ltd
1289,Zoic Lifesciences
1290,Novogen Captab
1291,Deepkamal Health Services Private Limited
1292,MayGriss Healthcare Pvt. Ltd
1293,Base Pharmaceuticals Pvt Ltd
1294,Aventure Pharma
1295,Biomirra Biogenics Pvt Ltd
1296,Hilbert Healthcare
1297,Unipure Biotech
1298,Winmark Pharmaceuticals Pvt Ltd
1299,Amzor Healthcare
1300,Mediarka Lifesciences Pvt Ltd
1301,Ai Health Care LLP
1302,Dukes Lab
1303,Carrel Pharmaceuticals
1304,Pleasant Pharmaceuticals Pvt Ltd
1305,Uni-san Pharmaceuticals
1306,Pharvax Biosciences
1307,Neuromentis Lifesciences
1308,Mediwave Life Sciences Pvt Ltd
1309,Adalbert Healthcare Pvt Ltd
1310,Unikind Pharma
1311,Anrose Pharma Ltd
1312,Alvid Biocare
1313,Saga Laboratories
1314,Azurite Bio Science Pvt Ltd
1315,Aman Healthcare
1316,KRP Pharma
1317,Kris Pharma
1318,Allegiant Biotech
1319,East African (India) Overseas
1320,Hind Bioscience
1321,Welcure Pharma
1322,Asmed Healthcare
1323,Adisys Healthcare
1324,Glorior Biotech Pvt Ltd
1325,Elinor Pharmaceuticals Pvt Ltd
1326,Elivia Life Sciences Pvt Ltd
1327,Healing Touch Pharmaceuticals Pvt Ltd
1328,Assure Lifescience Pvt Ltd
1329,Nova Scotia
1330,Ampus Life Sciences Ltd
1331,Esquire Drug House
1332,Focus Healthcare
1333,Trumac Healthcare
1334,Sanjivani Parenteral Ltd
1335,Bio Warriors Pharmaceuticals Pvt Ltd
1336,Staneil Pharma
1337,Makeown Pharma Private Limited
1338,Kaptab Pharmaceuticals
1339,Bennet Mypher Pharmaceuticals LLP
1340,Ravenmac Pharmaceuticals Pvt Ltd
1341,Proqol Healthcare
1342,Edward Young Labs
1343,Hanburys Health Care Pvt Ltd
1344,Larion Life Sciences Pvt Ltd
1345,Texas Pharmaceuticals
1346,Aeston Life Sciences
1347,Adison Pharmaceuticals
1348,Betamax Remedies
1349,Alter Ego Pharmaceuticals
1350,Addissun Life Science Pvt Ltd
1351,Masson Healthcare Pvt Ltd
1352,Arrow Pharma
1353,Bonitas Life Science Pvt Ltd
1354,Numera Life Sciences
1355,Zenacts Pharma
1356,Adoc Pharma
1357,Epitome Life Sciences
1358,Novus Life Sciences Pvt Ltd
1359,Zenexa Healthcare
1360,Arnvis Pharma Pvt Ltd
1361,Caddes Life Sciences
1362,Salas Pharmaceuticals
1363,Mayflower India
1364,Macsys LifeSciences
1365,Styrax Pharma Pvt Ltd
1366,Aurel Biolife
1367,Avinash Health Products Pvt Ltd
1368,Amideep Pharmaceuticals
1369,Meditune Healthcare Pvt Ltd
1370,Rezichem Healthcare Pvt Ltd
1371,Edymax Lifesciences Private Limited
1372,SandMartin Pharmaceuticals Pvt Ltd
1373,Acto Pharma Pvt Ltd
1374,Esmatrix Life Sciences Pvt Ltd
1375,Coxswain Healthcare
1376,Brzee Mediscience
1377,Synthergen Therapeutics Pvt Ltd
1378,Dermcure's Pharma
1379,Exsan Healthcare
1380,Nirlife Healthcare
1381,Biozoc INC
1382,Adicure Pharma Private Limited
1383,Asoj Soft Caps Pvt Ltd
1384,M.M Pharma
1385,Kritikos Care
1386,Meddox Formulations
1387,Doff Biotech Pvt Ltd
1388,Arrowin Pharmaceuticals
1389,Mihika Pharmaceutical
1390,MedHeal Pharmaceuticals
1391,Astonea Labs Private Limited
1392,Universal Health Sciences
1393,Cordial Lifesciences Pvt Ltd
1394,Crestige Lifecare
1395,Nitro Organics
1396,Magma Allianz Laboratories Ltd
1397,John Biotech Pvt Ltd
1398,Asklepios Remedies Pvt Ltd
1399,Symbion Lifescience
1400,Kramer Pharmaceuticals Pvt Ltd
1401,Espirit Lifecare
1402,Kabir Life Sciences
1403,Eskag Pharma Pvt Ltd
1404,Guard Ever Life Sciences
1405,Noel Pharma India Pvt Ltd
1406,Quintus Lifesciences Pvt Ltd
1407,Vaxova Drugs Pvt Ltd
1408,Apple Laboratories Private Limited
1409,Wens Drugs India Pvt Ltd
1410,Consent Pharmaceuticals Pvt Ltd
1411,Aspo Healthcare
1412,LifeSurge BioSciences Pvt Ltd
1413,Torway Pharmacia Pvt Ltd
1414,Lexicon Biotech India Ltd
1415,Biotics Lab Life Services Private Limited
1416,Lepidus Pharma India Pvt Ltd
1417,Metrix Healthcare Pvt Ltd
1418,Bsp Pharmaceuticals
1419,Nutricorp Healthcare India Pvt Ltd
1420,Zelleven Healthcare Pvt Ltd
1421,Alwin Wilcare Pharmaceuticals
1422,Alcare Laboratories Pvt Ltd
1423,Lancer Therapeutics
1424,Aggrowin Pharma
1425,Athlon Mediventure Pvt Ltd
1426,Q Check Speciality Care
1427,Xectus Healthcare
1428,Pristine Pearl Pharma Pvt Ltd
1429,Bioaltus Pharmaceuticals Pvt Ltd
1430,Acinta Pharmaceuticals Pvt Ltd
1431,Durpha Lifesciences
1432,Next Labs Pvt Ltd
1433,Dermacure Pharmaceuticals Pvt Ltd
1434,Dicore Pharmaceuticals Pvt Ltd
1435,J Altius Healthcare
1436,Litaka Pharmaceuticals Ltd
1437,Soft Pharmaceuticals
1438,Aaschem Life Care Pvt Ltd
1439,Inventiva Labs Pvt Ltd
1440,Retort Pharma Pvt Ltd
1441,Darwin Formulations Pvt Ltd
1442,Agron Remedies Pvt Ltd
1443,Fortune Labs
1444,Diues Biotech
1445,Jasbal Pharma
1446,Healthserch Pharma LLP
1447,Habitare Pharma
1448,Windlas Biotech Ltd
1449,Ayati Pharma Pvt Ltd
1450,Steris Healthcare Pvt Ltd
1451,Avallac Pharmaceutical LLP
1452,Arvind Laboratories Pvt Ltd
1453,Alluvium Health Care Pvt Ltd
1454,Kinesis Pharmaceuticals Pvt Ltd
1455,Health Care Formulations Pvt Ltd
1456,Concertina Pharma Pvt Ltd
1457,Dazzle Healthcare
1458,Sanrose Nutrachem
1459,Southshourne Corporation India
1460,Instant Remedies Pvt Ltd
1461,BAMPS Health Care
1462,Mensa Futura Life Sciences Pvt Ltd
1463,Simcare Pharma
1464,Que Pharma Pvt Ltd
1465,Next Generation Deals Pvt Ltd
1466,Magnifur Life Sciences
1467,Remedial Healthcare
1468,Starus Pharmaceuticals
1469,MVD Pharmaceuticals Pvt Ltd
1470,Paarzon Pharmaceuticals
1471,Rx Healthcare Ltd
1472,Akned Healthcare Pvt. Ltd.
1473,Bio-Zenesis Healthcare
1474,Alpha Lab
1475,Mabril Healthcare Pvt Ltd
1476,Medens Pharmaceutical Pvt Ltd
1477,Dalmia Healthcare
1478,Astam Health Care Pvt Ltd
1479,Micro Organics Pharmaceuticals India Pvt Ltd
1480,Brukem Life Care
1481,Orphic Pharma (India) Ltd
1482,Mattox Healthcare Pvt Ltd
1483,Shilpa Medicare Ltd
1484,Agresco Pharma
1485,Enrico Pharmaceuticals
1486,OAK Vance Life Sciences Pvt. Ltd.
1487,Sickcure Pharmaceuticals Private Limited
1488,Doctors Leaf Pharmaceuticals Pvt Ltd
1489,Proctor Organics P Ltd
1490,Indkus Biotech India
1491,Shakam Lifesciences
1492,Medrhans Pharmaceuticals Private Limited
1493,Alathea Biotec Pvt Ltd
1494,Medicamen Biotech Ltd
1495,Ark Life Sciences Pvt Ltd
1496,Saintlife Mediscience Pvt Ltd
1497,Plus India
1498,Xena Coronus Health Care Pvt Ltd
1499,Adcock Ingram Healthcare Pvt Ltd
1500,Elan Pharma India Pvt Ltd
1501,Hawitt Pharmaceuticals Pvt Ltd
1502,Ambromide Pharma Private Limited
1503,Ikon Pharmachem Pvt Ltd
1504,Acuition Pharmaceutical
1505,Bionext Pharma Pvt Ltd
1506,Aton Biotech
1507,All Grace Pharma
1508,Medifaith Biotech
1509,Medicaid Labs LLP
1510,Anuveda Life Sciences Pvt Ltd
1511,Neiss Labs Pvt Ltd
1512,Associated Biopharma
1513,Sytabz Meditech Pvt Ltd
1514,Gama Medi Wave Private Limited
1515,Crossford Healthcare
1516,Radico Remedies
1517,Aelida Healthcare
1518,Mark Remedies Pvt Ltd
1519,Zedlon Pharmaceuticals
1520,Gentronix Lifecare Pvt Ltd
1521,Ssv Pharmaceuticals
1522,Healthkey Lifescience Pvt. Ltd.
1523,Silicon Pharma
1524,Neuro Pharma GmbH
1525,Mcbrex Lifesciences
1526,Altar Pharmaceuticals Pvt Ltd
1527,Fizikem Life Sciences
1528,Vitalae Healthcare
1529,Eleadora Pharma
1530,Zest Pharma
1531,Akmed Biotech
1532,Sarthi Life Sciences
1533,Satyam Lifesciences
1534,Sungrace Pharma Pvt Ltd
1535,Zynor Pharmaceutical Pvt Ltd
1536,Venus Remedies Ltd
1537,Innova Formulations Pvt Ltd
1538,M G Pharmaceutical
1539,Smiles Healthcare
1540,Vinson pharma
1541,Ardor Drugs Pvt Ltd
1542,Camlin Pharma
1543,Invision Medi Sciences Pvt Ltd
1544,Mediboon Pharma Private Limited
1545,Skymap Pharmaceutical Pvt Ltd
1546,Nikvin Healthcare (India) Pvt Ltd
1547,Apcon Remedies
1548,Medi Products Pvt Ltd
1549,Shirr Pharmaceuticals Pvt Ltd
1550,Vostok & Wilcure Remedies
1551,Indolands Pharma Pvt Ltd
1552,Add Labs Biotech
1553,Prosaic Pharmaceuticals Pvt Ltd
1554,Merit Organics Ltd
1555,Swiss Parenterals Ltd
1556,Asterism Pharmaceuticals Pvt Ltd
1557,Clanthis Lifesciences Pvt Ltd
1558,Aqualife Pharmaceuticals
1559,Global Care
1560,Henin Lukinz Pvt Ltd
1561,Tricept Life Sciences Private Limited
1562,Crest Pharma Pvt Ltd
1563,Apostle Remedies
1564,Alvid-Indo Corporation
1565,Mitoch Pharma Pvt Ltd
1566,Threpsi Solutions Private Limited
1567,Metiers Pharmaceuticals Pvt Ltd
1568,Omnica Laboratories
1569,Mech Pharmaceuticals
1570,Biotrendz Medicaments
1571,Advok Pharmacia Private Limited
1572,Green Bract Lifesciences
1573,Almatica Pharmaceuticals Private Limited
1574,Global Medisciences Ltd
1575,Lewis Bioserch Pharma Pvt Ltd
1576,Orion Biotech Pvt Ltd
1577,Daffohils Laboratories Pvt Ltd
1578,Destin Laboratories Pvt Ltd
1579,Safe U Pharmaceuticals
1580,Medon Pharmaceuticals Pvt Ltd
1581,Med Express
1582,PNBio Lab Pvt Ltd
1583,Medisun Pharma
1584,Grifols India Healthcare Private Limited
1585,Svizera Healthcare Pvt Ltd
1586,Radius Healthcare Pvt Ltd
1587,Symbiotic Drugs
1588,Aden Healthcare
1589,Antex Pharma
1590,Arovea Lifesciences Pvt Ltd
1591,Bio-Trust Pharmaceuticals
1592,Vsab Healthcare
1593,Medlius Pharma Pvt. Limited
1594,Karnataka Antibiotics & Pharmaceuticals Ltd
1595,Kapeetus Medicorp
1596,ABS Remedies Pvt Ltd
1597,Snig Pharmaceuticals Pvt Ltd
1598,Biovitamins Pvt Ltd
1599,Helios Pharmaceuticals
1600,Alliance Remedies
1601,Evershine Lifesciences Pvt Ltd
1602,Sansill Formulations
1603,Pharm Biotech
1604,Siskan Pharma
1605,P & B Pharmaceuticals Ltd
1606,Adiza Healthcare
1607,Krishgir Pharmaceuticals Pvt Ltd
1608,Aspen Pharmaceuticals
1609,SH Pharmaceuticals Pvt Ltd
1610,Medex India Pvt Ltd
1611,Medilewis Biotech
1612,Nascent Life Sciences
1613,Pan Pharmaceuticals Ltd
